GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022200005,1610612745,HOU,Houston,1630586,Usman Garuba,Usman,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612745,HOU,Houston,1631309,Trevor Hudgins,Trevor,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612745,HOU,Houston,1626246,Boban Marjanovic,Boban,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,F,,32:08,8,2,6,10,9,6,6,38,0,1,3,1
0022200005,1610612737,ATL,Atlanta,1628381,John Collins,John,F,,33:39,0,0,0,10,7,10,4,44,0,0,3,2
0022200005,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,26:02,2,2,0,2,9,6,6,32,2,0,2,1
0022200005,1610612737,ATL,Atlanta,1627749,Dejounte Murray,Dejounte,G,,38:14,4,2,8,8,7,10,6,52,1,1,0,2
0022200005,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,37:54,3,2,5,10,11,10,8,40,1,1,1,7
0022200005,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,,,14:21,0,0,4,2,6,4,6,16,0,0,2,2
0022200005,1610612737,ATL,Atlanta,1628988,Aaron Holiday,Aaron,,,18:02,5,0,3,2,8,8,6,26,0,0,1,1
0022200005,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,21:07,6,0,2,12,4,8,4,28,0,0,4,3
0022200005,1610612737,ATL,Atlanta,203200,Justin Holiday,Justin,,,18:33,0,0,0,0,4,8,4,24,1,0,2,1
0022200005,1610612737,ATL,Atlanta,1629633,Jarrett Culver,Jarrett,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612737,ATL,Atlanta,1630235,Trent Forrest,Trent,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612737,ATL,Atlanta,1631100,AJ Griffin,AJ,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612737,ATL,Atlanta,1626163,Frank Kaminsky,Frank,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612737,ATL,Atlanta,1630249,Vit Krejci,Vit,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200005,1610612737,ATL,Atlanta,1631213,Tyrese Martin,Tyrese,,DNP - Coach's Decision,,,,,,,,,,,,,
GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022200004,1610612764,WAS,Washington,1630166,Deni Avdija,Deni,F,,7:40,0,0,0,2,0,2,3,0,0,0,0,1
0022200004,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,34:30,0,2,0,8,11,11,18,24,2,2,4,3
0022200004,1610612764,WAS,Washington,204001,Kristaps Porzingis,Kristaps,C,,31:46,2,0,3,8,9,8,18,22,2,0,2,6
0022200004,1610612764,WAS,Washington,203078,Bradley Beal,Bradley,G,,37:31,4,4,0,12,13,13,21,28,1,0,2,2
0022200004,1610612764,WAS,Washington,1628420,Monte Morris,Monte,G,,21:23,2,0,4,2,5,6,10,12,0,0,1,1
0022200004,1610612764,WAS,Washington,1629060,Rui Hachimura,Rui,,,24:00,0,2,3,4,5,9,7,16,1,0,2,1
0022200004,1610612764,WAS,Washington,1626153,Delon Wright,Delon,,,26:37,0,0,4,4,11,11,11,22,2,1,4,3
0022200004,1610612764,WAS,Washington,1630264,Anthony Gill,Anthony,,,15:27,0,0,0,2,6,6,5,14,1,0,3,0
0022200004,1610612764,WAS,Washington,203115,Will Barton,Will,,,25:07,0,0,2,4,13,10,9,20,0,2,1,3
0022200004,1610612764,WAS,Washington,1629655,Daniel Gafford,Daniel,,,15:59,2,6,0,12,7,9,3,12,1,0,0,0
0022200004,1610612764,WAS,Washington,1631098,Johnny Davis,Johnny,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612764,WAS,Washington,201959,Taj Gibson,Taj,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612764,WAS,Washington,1630692,Jordan Goodwin,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612764,WAS,Washington,1630648,Jordan Schakel,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612764,WAS,Washington,1630225,Isaiah Todd,Isaiah,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612754,IND,Indiana,1627741,Buddy Hield,Buddy,F,,31:33,5,3,3,4,8,8,7,36,0,1,2,0
0022200004,1610612754,IND,Indiana,1630678,Terry Taylor,Terry,F,,24:03,0,2,0,2,6,6,7,30,1,0,1,2
0022200004,1610612754,IND,Indiana,1630188,Jalen Smith,Jalen,C,,22:03,5,2,3,10,4,8,7,26,1,1,2,5
0022200004,1610612754,IND,Indiana,1630537,Chris Duarte,Chris,G,,19:25,0,0,0,0,8,2,7,28,0,1,0,1
0022200004,1610612754,IND,Indiana,1630169,Tyrese Haliburton,Tyrese,G,,35:40,0,4,5,4,8,10,11,44,0,2,1,2
0022200004,1610612754,IND,Indiana,1630543,Isaiah Jackson,Isaiah,,,15:51,2,0,0,2,4,6,9,22,1,1,0,1
0022200004,1610612754,IND,Indiana,1631097,Bennedict Mathurin,Bennedict,,,27:50,2,4,7,6,2,12,9,28,0,1,3,3
0022200004,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,16:38,2,2,0,6,4,8,9,26,1,1,3,3
0022200004,1610612754,IND,Indiana,1629052,Oshae Brissett,Oshae,,,14:21,0,0,3,0,2,4,9,20,0,0,1,0
0022200004,1610612754,IND,Indiana,1630174,Aaron Nesmith,Aaron,,,22:30,0,0,0,0,2,6,5,20,0,2,4,1
0022200004,1610612754,IND,Indiana,1629048,Goga Bitadze,Goga,,,10:06,0,0,0,0,2,0,0,10,1,0,3,1
0022200004,1610612754,IND,Indiana,1631112,Kendall Brown,Kendall,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612754,IND,Indiana,201949,James Johnson,James,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612754,IND,Indiana,1629614,Andrew Nembhard,Andrew,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200004,1610612754,IND,Indiana,1626167,Myles Turner,Myles,,DNP - Injury/Illness,,,,,,,,,,,,,
GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022200012,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,35:22,5,0,7,6,23,15,5,26,0,0,4,3
0022200012,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,32:58,8,4,4,20,23,19,5,26,1,0,1,3
0022200012,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,C,,33:25,6,4,2,22,19,18,5,22,0,1,4,7
0022200012,1610612743,DEN,Denver,203484,Kentavious Caldwell-Pope,Kentavious,G,,35:00,2,0,0,0,19,13,5,20,1,0,2,2
0022200012,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,25:55,2,0,2,6,15,11,8,22,0,0,0,1
0022200012,1610612743,DEN,Denver,1628971,Bruce Brown,Bruce,,,21:19,2,0,0,6,16,18,5,22,0,0,2,1
0022200012,1610612743,DEN,Denver,1628432,Davon Reed,Davon,,,7:51,0,0,0,0,9,7,2,12,0,0,0,0
0022200012,1610612743,DEN,Denver,1630538,Bones Hyland,Bones,,,16:12,0,0,0,4,11,11,5,20,1,0,3,2
0022200012,1610612743,DEN,Denver,201145,Jeff Green,Jeff,,,14:37,0,2,4,4,13,11,5,18,0,0,3,1
0022200012,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,6:28,0,0,0,0,9,4,5,12,0,0,1,0
0022200012,1610612743,DEN,Denver,202397,Ish Smith,Ish,,,4:43,0,0,0,0,5,3,0,2,0,0,2,1
0022200012,1610612743,DEN,Denver,1631128,Christian Braun,Christian,,,1:46,0,0,0,0,2,0,0,2,0,0,1,0
0022200012,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,1:28,0,0,0,0,2,0,0,2,0,0,0,0
0022200012,1610612743,DEN,Denver,1628427,Vlatko Cancar,Vlatko,,,1:28,0,0,0,0,2,0,0,2,0,0,0,0
0022200012,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,1:28,0,0,0,0,2,0,0,2,0,0,0,0
0022200012,1610612762,UTA,Utah,1628374,Lauri Markkanen,Lauri,F,,33:02,3,3,0,4,23,6,15,52,0,1,3,1
0022200012,1610612762,UTA,Utah,203482,Kelly Olynyk,Kelly,F,,14:56,3,6,0,2,10,2,12,28,0,0,5,2
0022200012,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,Jarred,C,,18:06,0,5,0,6,8,2,10,30,0,0,6,1
0022200012,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,G,,29:33,2,4,0,4,25,4,15,48,0,0,0,3
0022200012,1610612762,UTA,Utah,201144,Mike Conley,Mike,G,,32:02,0,0,0,2,15,6,17,46,1,2,0,5
0022200012,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,,,20:47,6,0,5,8,10,8,2,28,0,0,2,6
0022200012,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,,,23:41,6,2,0,10,15,6,7,30,0,0,2,3
0022200012,1610612762,UTA,Utah,200752,Rudy Gay,Rudy,,,25:35,7,2,3,2,15,6,7,30,0,0,2,0
0022200012,1610612762,UTA,Utah,1627736,Malik Beasley,Malik,,,24:56,4,4,2,2,2,6,6,32,0,0,0,1
0022200012,1610612762,UTA,Utah,1629659,Talen Horton-Tucker,Talen,,,13:42,3,0,0,2,2,4,4,16,0,0,1,1
0022200012,1610612762,UTA,Utah,1631323,Simone Fontecchio,Simone,,,0:56,0,0,0,0,0,0,0,0,0,0,0,0
0022200012,1610612762,UTA,Utah,1630534,Ochai Agbaji,Ochai,,,0:56,0,0,0,0,0,0,0,0,0,0,0,0
0022200012,1610612762,UTA,Utah,1629638,Nickeil Alexander-Walker,Nickeil,,,0:56,0,0,0,0,0,0,0,0,0,0,0,0
0022200012,1610612762,UTA,Utah,1630195,Leandro Bolmaro,Leandro,,,0:56,0,0,0,0,0,0,0,0,0,0,0,0
0022200012,1610612762,UTA,Utah,1630695,Micah Potter,Micah,,DNP - Coach's Decision,,,,,,,,,,,,,
GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022200006,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,,31:00,9,6,0,6,6,4,7,28,0,2,3,8
0022200006,1610612740,NOP,New Orleans,1629627,Zion Williamson,Zion,F,,30:02,6,9,4,22,15,2,10,30,0,5,3,6
0022200006,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,C,,26:36,2,8,0,10,2,0,5,20,1,0,1,2
0022200006,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,G,,27:58,0,0,0,2,4,2,4,22,1,1,3,2
0022200006,1610612740,NOP,New Orleans,203468,CJ McCollum,CJ,G,,31:02,2,3,3,4,13,0,10,28,0,1,2,4
0022200006,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,,,15:44,2,0,0,4,10,2,11,14,0,1,2,0
0022200006,1610612740,NOP,New Orleans,1630530,Trey Murphy III,Trey,,,23:57,5,4,6,2,13,0,13,20,1,0,4,2
0022200006,1610612740,NOP,New Orleans,1626204,Larry Nance Jr.,Larry,,,21:24,0,4,0,8,15,4,13,26,1,0,1,1
0022200006,1610612740,NOP,New Orleans,1628984,Devonte' Graham,Devonte',,,15:02,0,0,0,0,5,2,2,18,0,0,0,0
0022200006,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,,,14:03,0,2,0,4,2,4,9,20,0,0,1,0
0022200006,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,,,3:12,0,0,0,0,0,0,6,4,0,0,1,0
0022200006,1610612740,NOP,New Orleans,1629637,Jaxson Hayes,Jaxson,,DND - Injury/Illness,,,,,,,,,,,,,
0022200006,1610612740,NOP,New Orleans,1626195,Willy Hernangomez,Willy,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200006,1610612740,NOP,New Orleans,1631220,Dereon Seabron,Dereon,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200006,1610612740,NOP,New Orleans,202066,Garrett Temple,Garrett,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200006,1610612751,BKN,Brooklyn,201142,Kevin Durant,Kevin,F,,31:47,2,0,5,8,19,30,10,48,4,1,4,8
0022200006,1610612751,BKN,Brooklyn,1626220,Royce O'Neale,Royce,F,,34:09,2,2,0,4,24,29,13,48,2,0,4,1
0022200006,1610612751,BKN,Brooklyn,1629651,Nic Claxton,Nic,C,,24:46,3,2,0,12,14,18,7,32,2,0,3,3
0022200006,1610612751,BKN,Brooklyn,202681,Kyrie Irving,Kyrie,G,,34:10,3,0,0,10,24,27,10,44,0,0,3,2
0022200006,1610612751,BKN,Brooklyn,1627732,Ben Simmons,Ben,G,,23:10,4,0,4,4,15,22,10,34,0,0,6,1
0022200006,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,Day'Ron,,,22:31,0,0,0,2,12,18,6,28,2,1,4,1
0022200006,1610612751,BKN,Brooklyn,201988,Patty Mills,Patty,,,22:41,3,0,3,0,12,20,6,28,0,1,0,2
0022200006,1610612751,BKN,Brooklyn,1628410,Edmond Sumner,Edmond,,,18:53,0,0,6,4,4,11,0,22,0,0,1,2
0022200006,1610612751,BKN,Brooklyn,202693,Markieff Morris,Markieff,,,2:44,0,0,0,0,0,0,0,0,0,0,0,0
0022200006,1610612751,BKN,Brooklyn,1630560,Cam Thomas,Cam,,,12:43,0,0,0,2,4,0,3,10,0,1,0,0
0022200006,1610612751,BKN,Brooklyn,1629139,Yuta Watanabe,Yuta,,,8:34,0,0,0,0,2,5,0,10,0,0,0,1
0022200006,1610612751,BKN,Brooklyn,1630556,Kessler Edwards,Kessler,,,3:52,0,0,0,0,0,0,0,6,0,0,0,0
0022200006,1610612751,BKN,Brooklyn,1630561,David Duke Jr.,David,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200006,1610612751,BKN,Brooklyn,1631214,Alondes Williams,Alondes,,DNP - Coach's Decision,,,,,,,,,,,,,
GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022200014,1610612757,POR,Portland,1628404,Josh Hart,Josh,F,,38:19,2,0,10,16,17,16,16,34,0,1,3,4
0022200014,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,,35:20,8,5,4,4,13,16,11,28,0,0,4,9
0022200014,1610612757,POR,Portland,203994,Jusuf Nurkic,Jusuf,C,,25:11,2,2,0,6,15,5,15,16,0,0,1,3
0022200014,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,35:51,4,3,4,12,10,14,12,26,0,1,2,2
0022200014,1610612757,POR,Portland,203081,Damian Lillard,Damian,G,,36:45,2,2,2,8,17,16,16,34,0,2,0,4
0022200014,1610612757,POR,Portland,1626159,Justise Winslow,Justise,,,26:18,0,6,0,8,6,6,12,20,0,1,3,0
0022200014,1610612757,POR,Portland,1629234,Drew Eubanks,Drew,,,15:34,0,0,0,0,0,7,2,18,2,0,2,0
0022200014,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,,,16:18,0,1,0,2,7,0,8,10,0,0,2,2
0022200014,1610612757,POR,Portland,1629642,Nassir Little,Nassir,,,10:24,0,0,0,0,0,0,3,4,0,0,0,1
0022200014,1610612757,POR,Portland,1630535,Greg Brown III,Greg,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200014,1610612757,POR,Portland,1630553,Keon Johnson,Keon,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200014,1610612757,POR,Portland,1631133,Jabari Walker,Jabari,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200014,1610612758,SAC,Sacramento,203084,Harrison Barnes,Harrison,F,,31:20,0,2,2,8,16,15,15,38,1,0,2,2
0022200014,1610612758,SAC,Sacramento,1629644,KZ Okpala,KZ,F,,15:58,0,0,0,0,13,10,11,24,0,0,3,1
0022200014,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,33:07,2,2,2,10,18,13,17,40,1,1,6,3
0022200014,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,G,,28:48,2,8,5,2,18,10,13,36,0,0,2,1
0022200014,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,35:08,8,2,2,12,18,12,16,44,0,0,5,5
0022200014,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,,,15:42,0,0,3,0,0,9,7,16,1,0,1,1
0022200014,1610612758,SAC,Sacramento,1629056,Terence Davis,Terence,,,25:04,5,2,5,4,5,8,12,28,1,1,3,2
0022200014,1610612758,SAC,Sacramento,1630558,Davion Mitchell,Davion,,,25:51,0,0,0,0,2,7,6,26,0,0,1,1
0022200014,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,14:32,0,0,0,0,0,5,0,12,0,0,0,0
0022200014,1610612758,SAC,Sacramento,1626158,Richaun Holmes,Richaun,,,14:31,0,0,0,2,0,6,3,16,1,0,2,1
0022200014,1610612758,SAC,Sacramento,203521,Matthew Dellavedova,Matthew,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200014,1610612758,SAC,Sacramento,203458,Alex Len,Alex,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200014,1610612758,SAC,Sacramento,1629002,Chimezie Metu,Chimezie,,DNP - Coach's Decision,,,,,,,,,,,,,
0022200014,1610612758,SAC,Sacramento,1631320,Chima Moneke,Chima,,DNP - Coach's Decision,,,,,,,,,,,,,
